CustomerID,Age,Gender,ContractType,MonthlyCharges,TotalCharges,TechSupport,InternetService,Tenure,PaperlessBilling,PaymentMethod,Churn,AverageMonthlyCharges,CustomerLifetimeValue
1583,24,Male,Month-to-month,52.38,3038.04,Yes,Fiber optic,58,No,Electronic check,No,52.38,3038.04
1584,40,Male,Month-to-month,77.56,2792.16,Yes,Fiber optic,36,Yes,Electronic check,No,77.56,2792.16
1585,46,Female,Month-to-month,54.52,599.72,No,Fiber optic,11,No,Electronic check,No,54.52,599.72
1586,50,Female,Month-to-month,47.8,1290.6,Yes,DSL,27,No,Credit card (automatic),No,47.8,1290.6
1587,42,Male,One year,34.55,69.1,Yes,Fiber optic,2,No,Bank transfer (automatic),No,34.55,69.1
1588,34,Female,Month-to-month,64.43,1417.46,Yes,No,22,No,Mailed check,No,64.43,1417.46
1589,27,Male,One year,43.2,2851.2,Yes,DSL,66,Yes,Bank transfer (automatic),No,43.199999999999996,2851.2
1590,41,Female,One year,56.56,961.52,Yes,Fiber optic,17,Yes,Electronic check,No,56.56,961.52
1591,23,Female,Month-to-month,49.09,196.36,Yes,DSL,4,No,Electronic check,No,49.09,196.36
1592,18,Female,One year,70.21,982.94,No,DSL,14,Yes,Credit card (automatic),No,70.21000000000001,982.94
1593,46,Female,Month-to-month,52.08,364.56,No,DSL,7,No,Electronic check,No,52.08,364.56
1594,53,Female,One year,53.64,858.24,Yes,DSL,16,Yes,Bank transfer (automatic),No,53.64,858.24
1595,18,Male,Month-to-month,63.16,4168.56,Yes,DSL,66,Yes,Bank transfer (automatic),No,63.160000000000004,4168.56
1596,24,Male,Month-to-month,102.73,1951.87,Yes,Fiber optic,19,Yes,Bank transfer (automatic),No,102.72999999999999,1951.87
1597,49,Female,One year,71.27,71.27,No,Fiber optic,1,No,Electronic check,No,71.27,71.27
1598,70,Female,Month-to-month,53.17,1648.27,No,DSL,31,No,Credit card (automatic),No,53.17,1648.27
1599,40,Female,Two year,54.65,218.6,No,No,4,Yes,Bank transfer (automatic),No,54.65,218.6
1600,29,Male,Month-to-month,46.64,2705.12,No,No,58,No,Mailed check,No,46.64,2705.12
1601,37,Male,Month-to-month,41.06,2299.36,Yes,Fiber optic,56,Yes,Mailed check,Yes,41.06,0.0
1602,60,Male,Month-to-month,46.26,2451.78,Yes,Fiber optic,53,No,Mailed check,No,46.260000000000005,2451.78
1603,30,Male,Month-to-month,43.31,1862.33,Yes,DSL,43,Yes,Bank transfer (automatic),No,43.309999999999995,1862.33
1604,28,Male,Month-to-month,66.42,3254.58,Yes,Fiber optic,49,Yes,Credit card (automatic),No,66.42,3254.58
1605,32,Male,One year,39.59,2375.4,Yes,No,60,No,Electronic check,No,39.59,2375.4
1606,25,Male,One year,81.45,1303.2,No,Fiber optic,16,No,Credit card (automatic),No,81.45,1303.2
1607,41,Male,One year,68.42,4105.2,Yes,Fiber optic,60,Yes,Electronic check,Yes,68.42,0.0
1608,64,Female,Two year,54.93,2581.71,No,DSL,47,No,Electronic check,No,54.93,2581.71
1609,44,Male,Month-to-month,54.6,819.0,Yes,Fiber optic,15,Yes,Electronic check,No,54.6,819.0
1610,36,Male,One year,46.19,2909.97,Yes,DSL,63,Yes,Electronic check,Yes,46.19,0.0
1611,35,Male,Month-to-month,59.21,1657.88,No,Fiber optic,28,No,Bank transfer (automatic),No,59.21,1657.88
1612,18,Male,One year,75.67,1513.4,No,Fiber optic,20,No,Mailed check,Yes,75.67,0.0
1613,53,Female,Month-to-month,44.21,2785.23,Yes,Fiber optic,63,No,Bank transfer (automatic),No,44.21,2785.23
1614,38,Male,Two year,34.47,1137.51,No,DSL,33,No,Credit card (automatic),No,34.47,1137.51
1615,37,Female,One year,67.42,2427.12,No,No,36,Yes,Electronic check,No,67.42,2427.12
1616,80,Female,Two year,60.18,782.34,No,Fiber optic,13,Yes,Bank transfer (automatic),No,60.18,782.34
1617,44,Female,One year,39.01,2418.62,Yes,Fiber optic,62,Yes,Bank transfer (automatic),No,39.01,2418.62
1618,28,Male,Two year,43.82,2979.76,Yes,,68,No,Bank transfer (automatic),No,43.82,2979.76
1619,33,Male,One year,42.19,970.37,Yes,No,23,No,Electronic check,No,42.19,970.37
1620,57,Male,Month-to-month,43.93,3162.96,No,DSL,72,Yes,Electronic check,No,43.93,3162.96
1621,41,Female,Month-to-month,49.55,644.15,No,No,13,No,Electronic check,Yes,49.55,0.0
1622,18,Female,Month-to-month,50.4,2016.0,Yes,DSL,40,No,Bank transfer (automatic),No,50.4,2016.0
1623,53,Female,Month-to-month,44.91,1347.3,Yes,DSL,30,No,Bank transfer (automatic),No,44.91,1347.3
1624,29,Female,Month-to-month,43.49,1087.25,No,Fiber optic,25,Yes,Credit card (automatic),No,43.49,1087.25
1625,68,Male,Month-to-month,50.98,1325.48,Yes,No,26,Yes,Mailed check,Yes,50.980000000000004,0.0
1626,56,Male,Month-to-month,57.42,1378.08,Yes,DSL,24,No,Mailed check,No,57.419999999999995,1378.08
1627,33,Male,Two year,49.66,1936.74,No,Fiber optic,39,Yes,Electronic check,No,49.660000000000004,1936.74
1628,59,Female,Two year,77.29,4714.69,No,Fiber optic,61,Yes,Mailed check,No,77.28999999999999,4714.69
1629,41,Female,Month-to-month,63.59,3115.91,Yes,DSL,49,Yes,Electronic check,Yes,63.589999999999996,0.0
1630,52,Male,Month-to-month,33.88,1389.08,,No,41,Yes,Electronic check,No,33.879999999999995,1389.08
1631,47,Male,Month-to-month,63.89,4472.3,No,Fiber optic,70,Yes,Bank transfer (automatic),No,63.89,4472.3
1632,27,Female,Month-to-month,65.47,1309.4,Yes,No,20,No,Mailed check,No,65.47,1309.4
1633,30,Male,One year,47.92,2108.48,No,Fiber optic,44,Yes,Credit card (automatic),No,47.92,2108.48
1634,55,Male,Month-to-month,34.86,557.76,No,Fiber optic,16,No,Electronic check,No,34.86,557.76
1635,34,Female,Month-to-month,54.73,1149.33,Yes,Fiber optic,21,No,Electronic check,No,54.73,1149.33
1636,33,Female,One year,54.47,817.05,No,,15,Yes,Credit card (automatic),No,54.47,817.05
1637,25,Female,One year,39.0,1521.0,No,Fiber optic,39,Yes,Mailed check,No,39.0,1521.0
1638,46,Male,Month-to-month,35.33,1483.86,Yes,DSL,42,Yes,Credit card (automatic),Yes,35.33,0.0
1639,70,Female,One year,53.18,3243.98,No,Fiber optic,61,Yes,Mailed check,No,53.18,3243.98
1640,23,Male,Month-to-month,50.91,203.64,Yes,No,4,No,Mailed check,No,50.91,203.64
1641,40,Male,Month-to-month,48.17,1156.08,Yes,Fiber optic,24,No,Mailed check,No,48.169999999999995,1156.08
1642,61,Female,Month-to-month,53.25,159.75,No,DSL,3,No,Mailed check,Yes,53.25,0.0
1643,38,Male,Month-to-month,39.22,39.22,Yes,No,1,Yes,Mailed check,No,39.22,39.22
1644,46,Female,Month-to-month,47.92,622.96,Yes,Fiber optic,13,No,Mailed check,Yes,47.92,0.0
1645,24,Female,Month-to-month,64.07,3459.78,No,Fiber optic,54,No,Electronic check,No,64.07000000000001,3459.78
1646,46,Male,One year,49.16,1966.4,Yes,DSL,40,Yes,Bank transfer (automatic),No,49.160000000000004,1966.4
1647,37,Male,One year,33.06,363.66,Yes,Fiber optic,11,Yes,Electronic check,No,33.06,363.66
1648,54,Female,Month-to-month,47.38,1989.96,No,No,42,Yes,Electronic check,Yes,47.38,0.0
1649,57,Female,Month-to-month,39.6,158.4,Yes,Fiber optic,4,No,Credit card (automatic),Yes,39.6,0.0
1650,78,Female,One year,59.15,1478.75,Yes,DSL,25,Yes,Bank transfer (automatic),Yes,59.15,0.0
1651,48,Female,Month-to-month,60.08,2162.88,No,Fiber optic,36,No,Bank transfer (automatic),Yes,60.080000000000005,0.0
1652,44,Female,Two year,33.19,2124.16,No,DSL,64,Yes,Bank transfer (automatic),No,33.19,2124.16
1653,42,Female,One year,68.56,3016.64,Yes,Fiber optic,44,No,Mailed check,No,68.56,3016.64
1654,34,Male,Month-to-month,39.11,1564.4,Yes,DSL,40,No,Mailed check,No,39.11,1564.4
1655,45,Male,Month-to-month,87.16,3922.2,Yes,DSL,45,Yes,Mailed check,No,87.16,3922.2
1656,35,Male,Month-to-month,53.81,430.48,No,No,8,No,Electronic check,No,53.81,430.48
1657,42,Male,Month-to-month,37.57,1314.95,Yes,Fiber optic,35,Yes,Bank transfer (automatic),No,37.57,1314.95
1658,59,Female,Month-to-month,38.76,1705.44,No,Fiber optic,44,Yes,Bank transfer (automatic),No,38.76,1705.44
1659,24,Male,One year,60.61,1090.98,Yes,Fiber optic,18,Yes,Electronic check,No,60.61,1090.98
1660,57,Male,Month-to-month,48.55,2281.85,Yes,DSL,47,No,Mailed check,Yes,48.55,0.0
1661,59,Female,Month-to-month,53.04,1326.0,No,DSL,25,No,Credit card (automatic),No,53.04,1326.0
1662,38,Male,Month-to-month,88.57,3631.37,Yes,Fiber optic,41,No,Bank transfer (automatic),Yes,88.57,0.0
1663,18,Female,Month-to-month,44.27,221.35,No,Fiber optic,5,Yes,Electronic check,No,44.269999999999996,221.35
1664,30,Female,Month-to-month,55.59,3557.76,No,No,64,No,Mailed check,No,55.59,3557.76
1665,59,Female,Month-to-month,83.59,5182.58,Yes,Fiber optic,62,No,Electronic check,Yes,83.59,0.0
1666,39,Female,Month-to-month,59.21,4263.12,Yes,No,72,Yes,Credit card (automatic),No,59.21,4263.12
1667,25,Female,One year,33.72,101.16,No,No,3,Yes,Credit card (automatic),No,33.72,101.16
1668,32,Male,Month-to-month,63.54,2350.98,No,Fiber optic,37,Yes,Mailed check,No,63.54,2350.98
1669,52,Male,One year,38.52,1579.32,No,No,41,Yes,Electronic check,No,38.519999999999996,1579.32
1670,48,Male,Month-to-month,83.27,1665.4,Yes,Fiber optic,20,Yes,Mailed check,No,83.27000000000001,1665.4
1671,36,Female,Month-to-month,42.65,2857.55,Yes,DSL,67,Yes,Electronic check,No,42.650000000000006,2857.55
1672,34,Male,Month-to-month,133.07,5322.8,Yes,DSL,40,Yes,Electronic check,Yes,133.07,0.0
1673,34,Male,One year,84.79,678.32,Yes,DSL,8,No,Credit card (automatic),Yes,84.79,0.0
1674,26,Male,Month-to-month,42.99,214.95,No,No,5,Yes,Electronic check,No,42.989999999999995,214.95
1675,64,Male,Month-to-month,54.93,1373.25,No,Fiber optic,25,Yes,Electronic check,No,54.93,1373.25
1676,35,Female,Month-to-month,342.25,2669.55,No,Fiber optic,39,Yes,Credit card (automatic),Yes,68.45,0.0
1677,58,Male,Month-to-month,69.07,2555.59,Yes,Fiber optic,37,Yes,Bank transfer (automatic),No,69.07000000000001,2555.59
1678,62,Female,Month-to-month,62.35,311.75,Yes,Fiber optic,5,Yes,Bank transfer (automatic),No,62.35,311.75
1679,54,Female,One year,79.49,635.92,Yes,DSL,8,No,Bank transfer (automatic),No,79.49,635.92
1680,33,Male,Month-to-month,52.62,210.48,No,No,4,Yes,Bank transfer (automatic),Yes,52.62,0.0
1681,46,Female,One year,48.91,2005.31,No,No,41,No,Electronic check,No,48.91,2005.31
1682,39,Female,Month-to-month,49.2,2952.0,No,Fiber optic,60,No,Bank transfer (automatic),Yes,49.2,0.0
1683,26,Female,One year,70.63,3814.02,No,DSL,54,Yes,Bank transfer (automatic),No,70.63,3814.02
1684,44,Female,One year,60.92,1340.24,Yes,DSL,22,Yes,Electronic check,No,60.92,1340.24
1685,22,Female,Month-to-month,59.58,1132.02,Yes,Fiber optic,19,Yes,Bank transfer (automatic),No,59.58,1132.02
1686,57,Female,One year,69.31,4713.08,Yes,DSL,68,No,Bank transfer (automatic),No,69.31,4713.08
1687,33,Female,One year,29.51,973.83,No,No,33,Yes,Mailed check,No,29.51,973.83
1688,43,Male,Month-to-month,59.92,1318.24,No,DSL,22,No,Bank transfer (automatic),No,59.92,1318.24
1689,44,Male,Month-to-month,58.3,3789.5,No,Fiber optic,65,No,Mailed check,No,58.3,3789.5
1690,36,Female,One year,90.07,990.77,No,Fiber optic,11,Yes,Bank transfer (automatic),Yes,90.07,0.0
1691,48,Female,Month-to-month,34.52,552.32,Yes,Fiber optic,16,Yes,Electronic check,No,34.52,552.32
1692,32,Male,Month-to-month,87.11,5923.48,Yes,DSL,68,No,Bank transfer (automatic),No,87.11,5923.48
1693,53,Male,One year,55.85,2457.4,No,No,44,No,Credit card (automatic),No,55.85,2457.4
1694,19,Male,Month-to-month,63.22,568.98,Yes,Fiber optic,9,Yes,Electronic check,No,63.22,568.98
1695,41,Male,One year,90.27,6499.44,No,Fiber optic,72,Yes,Bank transfer (automatic),Yes,90.27,0.0
1696,69,Female,One year,64.6,4005.2,No,DSL,62,No,Bank transfer (automatic),No,64.6,4005.2
1697,24,Female,Two year,61.57,923.55,No,No,15,No,Electronic check,No,61.57,923.55
1698,29,Male,Month-to-month,58.71,352.26,No,DSL,6,Yes,Credit card (automatic),Yes,58.71,0.0
1699,47,Male,Month-to-month,47.23,47.23,No,Fiber optic,1,No,Electronic check,No,47.23,47.23
1700,42,Male,Month-to-month,54.13,1082.6,Yes,Fiber optic,20,Yes,Credit card (automatic),No,54.129999999999995,1082.6
1701,45,Male,Month-to-month,44.05,1585.8,Yes,DSL,36,Yes,Electronic check,No,44.05,1585.8
1702,47,Female,Month-to-month,53.87,107.74,Yes,DSL,2,Yes,Electronic check,No,53.87,107.74
1703,49,Male,Month-to-month,27.09,1896.3,Yes,No,70,No,Mailed check,No,27.09,1896.3
1704,56,Male,Month-to-month,62.1,124.2,Yes,DSL,2,No,Mailed check,No,62.1,124.2
1705,46,Male,Month-to-month,52.64,157.92,Yes,Fiber optic,3,No,Electronic check,No,52.63999999999999,157.92
1706,36,Female,One year,49.36,345.52,No,Fiber optic,7,Yes,Mailed check,No,49.36,345.52
1707,50,Female,One year,58.32,3732.48,No,Fiber optic,64,Yes,Bank transfer (automatic),Yes,58.32,0.0
1708,68,Female,One year,35.51,1455.91,Yes,DSL,41,Yes,Bank transfer (automatic),Yes,35.510000000000005,0.0
1709,38,Male,Two year,487.0,5259.6,No,DSL,54,No,Bank transfer (automatic),No,97.4,5259.6
1710,25,Male,Month-to-month,52.94,2170.54,No,Fiber optic,41,Yes,Mailed check,Yes,52.94,0.0
1711,56,Male,Two year,52.26,261.3,No,Fiber optic,5,Yes,Mailed check,No,52.260000000000005,261.3
1712,38,Female,One year,40.87,2574.81,Yes,No,63,Yes,Bank transfer (automatic),No,40.87,2574.81
1713,18,Female,Month-to-month,54.99,54.99,Yes,Fiber optic,1,No,Electronic check,Yes,54.99,0.0
1714,52,Male,Month-to-month,82.77,2069.25,Yes,No,25,No,Bank transfer (automatic),No,82.77,2069.25
1715,31,Male,Month-to-month,74.5,3427.0,No,DSL,46,No,Mailed check,No,74.5,3427.0
1716,38,Female,Month-to-month,70.55,1058.25,Yes,Fiber optic,15,No,Credit card (automatic),No,70.55,1058.25
1717,44,Male,Month-to-month,64.32,4438.08,Yes,DSL,69,No,Bank transfer (automatic),No,64.32,4438.08
1718,42,Male,Month-to-month,49.03,833.51,Yes,DSL,17,No,Bank transfer (automatic),No,49.03,833.51
1719,50,Male,One year,35.34,742.14,No,Fiber optic,21,No,Mailed check,No,35.339999999999996,742.14
1720,33,Female,Month-to-month,51.4,2724.2,Yes,Fiber optic,53,Yes,Mailed check,Yes,51.4,0.0
1721,47,Male,Month-to-month,50.87,2797.85,Yes,Fiber optic,55,Yes,Mailed check,No,50.87,2797.85
1722,36,Male,One year,74.79,747.9,Yes,,10,Yes,Mailed check,No,74.78999999999999,747.9
1723,51,Male,Month-to-month,59.91,3414.87,No,Fiber optic,57,Yes,Bank transfer (automatic),Yes,59.91,0.0
1724,49,Male,Two year,88.56,5756.4,Yes,,65,No,Mailed check,No,88.55999999999999,5756.4
1725,25,Female,Month-to-month,78.2,2893.4,Yes,DSL,37,No,Credit card (automatic),No,78.2,2893.4
1726,56,Female,Two year,47.61,333.27,No,DSL,7,Yes,Electronic check,No,47.61,333.27
1727,31,Female,Month-to-month,31.86,1274.4,Yes,Fiber optic,40,Yes,Mailed check,No,31.860000000000003,1274.4
1728,52,Male,Month-to-month,82.74,4137.0,Yes,Fiber optic,50,No,Mailed check,Yes,82.74,0.0
1729,45,Female,Month-to-month,82.09,82.09,Yes,Fiber optic,1,No,Bank transfer (automatic),No,82.09,82.09
1730,67,Male,One year,36.24,724.8,Yes,Fiber optic,20,No,Electronic check,No,36.239999999999995,724.8
1731,36,Female,One year,85.86,2661.66,No,No,31,Yes,Electronic check,No,85.86,2661.66
1732,34,Male,Month-to-month,61.23,4163.64,No,Fiber optic,68,No,Electronic check,No,61.230000000000004,4163.64
1733,39,Female,Two year,57.29,687.48,No,Fiber optic,12,Yes,Mailed check,No,57.29,687.48
1734,35,Female,Month-to-month,88.63,1949.86,Yes,Fiber optic,22,No,Bank transfer (automatic),No,88.63,1949.86
1735,51,Female,One year,81.73,81.73,Yes,No,1,No,Bank transfer (automatic),No,81.73,81.73
1736,18,Male,One year,66.38,66.38,Yes,DSL,1,Yes,Mailed check,No,66.38,66.38
1737,24,Male,Month-to-month,62.93,188.79,Yes,Fiber optic,3,No,Electronic check,Yes,62.93,0.0
1738,23,Male,Month-to-month,65.69,1379.49,No,Fiber optic,21,Yes,Electronic check,No,65.69,1379.49
1739,54,Female,Two year,48.42,629.46,Yes,DSL,13,No,Bank transfer (automatic),No,48.42,629.46
1740,65,Male,Two year,53.7,3275.7,No,Fiber optic,61,No,Credit card (automatic),No,53.699999999999996,3275.7
1741,38,Male,Two year,41.65,541.45,Yes,DSL,13,Yes,Mailed check,No,41.650000000000006,541.45
1742,37,Male,Two year,49.41,1630.53,Yes,DSL,33,No,Credit card (automatic),No,49.41,1630.53
1743,41,Male,Month-to-month,48.91,293.46,No,No,6,No,Credit card (automatic),No,48.91,293.46
1744,57,Male,One year,45.12,1128.0,Yes,DSL,25,No,Electronic check,No,45.12,1128.0
1745,26,Male,Month-to-month,56.88,1308.24,Yes,Fiber optic,23,No,Credit card (automatic),Yes,56.88,0.0
1746,43,Female,Two year,49.54,1288.04,Yes,Fiber optic,26,No,Mailed check,No,49.54,1288.04
1747,54,Female,Month-to-month,63.48,253.92,Yes,Fiber optic,4,No,Bank transfer (automatic),No,63.48,253.92
1748,47,Male,Month-to-month,33.56,1174.6,No,DSL,35,No,Mailed check,No,33.559999999999995,1174.6
1749,42,Female,Month-to-month,52.77,1319.25,Yes,Fiber optic,25,No,Mailed check,No,52.77,1319.25
1750,55,Female,Month-to-month,56.8,1136.0,No,No,20,No,Mailed check,Yes,56.8,0.0
1751,18,Male,Month-to-month,49.74,49.74,No,Fiber optic,1,Yes,Mailed check,No,49.74,49.74
1752,50,Male,One year,51.85,3525.8,Yes,Fiber optic,68,No,Credit card (automatic),No,51.85,3525.8
1753,30,Female,One year,33.93,780.39,Yes,Fiber optic,23,No,Electronic check,No,33.93,780.39
1754,18,Male,Month-to-month,60.76,1336.72,No,DSL,22,No,Bank transfer (automatic),No,60.76,1336.72
1755,47,Female,One year,66.31,4111.22,No,Fiber optic,62,Yes,Electronic check,Yes,66.31,0.0
1756,60,Female,One year,63.31,63.31,Yes,DSL,1,Yes,Credit card (automatic),Yes,63.31,0.0
1757,37,Female,Month-to-month,74.56,4399.04,Yes,Fiber optic,59,Yes,Electronic check,No,74.56,4399.04
1758,54,Male,Month-to-month,58.0,3944.0,No,No,68,Yes,Electronic check,Yes,58.0,0.0
1759,64,Female,One year,63.03,1197.57,Yes,Fiber optic,19,Yes,Credit card (automatic),No,63.029999999999994,1197.57
1760,59,Male,One year,57.22,1716.6,Yes,Fiber optic,30,Yes,Electronic check,No,57.22,1716.6
1761,64,Male,Month-to-month,67.11,67.11,No,DSL,1,No,Bank transfer (automatic),No,67.11,67.11
1762,51,Male,One year,34.02,1632.96,Yes,No,48,Yes,Credit card (automatic),Yes,34.02,0.0
1763,41,Male,Month-to-month,41.76,793.44,No,Fiber optic,19,No,Bank transfer (automatic),No,41.760000000000005,793.44
1764,18,Male,Month-to-month,87.89,4570.28,Yes,No,52,No,Electronic check,Yes,87.89,0.0
1765,36,Female,Month-to-month,26.1,574.2,No,DSL,22,No,Mailed check,No,26.1,574.2
1766,27,Male,Month-to-month,52.35,2617.5,No,No,50,Yes,Mailed check,No,52.35,2617.5
1767,72,Male,One year,77.61,5122.26,No,Fiber optic,66,No,Credit card (automatic),No,77.61,5122.26
1768,37,Male,Two year,53.09,318.54,No,DSL,6,No,Mailed check,No,53.09,318.54
1769,41,Male,Month-to-month,48.35,3094.4,No,No,64,Yes,Mailed check,No,48.35,3094.4
1770,48,Male,Month-to-month,56.76,1191.96,Yes,DSL,21,Yes,Mailed check,No,56.760000000000005,1191.96
1771,40,Female,One year,49.11,933.09,Yes,Fiber optic,19,No,Credit card (automatic),No,49.11,933.09
1772,65,Male,One year,55.11,2039.07,No,No,37,Yes,Bank transfer (automatic),No,55.11,2039.07
1773,30,Male,One year,44.48,2802.24,No,DSL,63,Yes,Mailed check,No,44.48,2802.24
1774,42,Female,One year,76.14,2208.06,No,Fiber optic,29,No,Credit card (automatic),No,76.14,2208.06
1775,28,Male,Month-to-month,83.68,5020.8,No,Fiber optic,60,No,Bank transfer (automatic),No,83.68,5020.8
1776,20,Female,One year,52.46,1783.64,No,Fiber optic,34,No,Credit card (automatic),No,52.46,1783.64
1777,30,Female,Month-to-month,36.02,36.02,Yes,No,1,No,Mailed check,No,36.02,36.02
1778,39,Female,Month-to-month,46.66,2239.68,No,Fiber optic,48,No,Mailed check,No,46.66,2239.68
1779,33,Female,Month-to-month,51.67,1085.07,Yes,Fiber optic,21,No,Electronic check,Yes,51.669999999999995,0.0
1780,29,Male,Month-to-month,63.54,2160.36,No,No,34,No,Electronic check,No,63.540000000000006,2160.36
1781,18,Male,Two year,40.35,1049.1,No,No,26,No,Electronic check,Yes,40.349999999999994,0.0
1782,38,Female,One year,43.35,1560.6,Yes,DSL,36,Yes,Bank transfer (automatic),No,43.349999999999994,1560.6
1783,18,Female,Month-to-month,63.64,1463.72,No,DSL,23,Yes,Credit card (automatic),No,63.64,1463.72
1784,51,Male,Month-to-month,72.36,3400.92,No,Fiber optic,47,Yes,Bank transfer (automatic),Yes,72.36,0.0
1785,41,Female,Month-to-month,45.31,1993.64,Yes,No,44,Yes,Electronic check,No,45.31,1993.64
1786,18,Female,Month-to-month,36.6,732.0,Yes,DSL,20,Yes,Electronic check,Yes,36.6,0.0
1787,35,Female,One year,146.24,3948.48,No,No,27,No,Mailed check,No,146.24,3948.48
1788,28,Male,Two year,69.06,4212.66,Yes,No,61,Yes,Bank transfer (automatic),No,69.06,4212.66
1789,44,Female,Two year,50.4,1864.8,,DSL,37,Yes,Mailed check,No,50.4,1864.8
1790,60,Male,One year,70.86,3684.72,Yes,Fiber optic,52,No,Mailed check,No,70.86,3684.72
1791,18,Male,One year,52.6,3261.2,No,Fiber optic,62,Yes,Credit card (automatic),No,52.599999999999994,3261.2
1792,41,Male,Month-to-month,70.82,4674.12,Yes,Fiber optic,66,No,Electronic check,No,70.82,4674.12
1793,37,Female,Month-to-month,57.27,1374.48,No,Fiber optic,24,Yes,Mailed check,No,57.27,1374.48
1794,50,Female,Month-to-month,56.11,673.32,Yes,Fiber optic,12,Yes,Mailed check,No,56.11000000000001,673.32
1795,43,Male,Month-to-month,52.77,844.32,Yes,Fiber optic,16,No,Electronic check,No,52.77,844.32
1796,28,Male,One year,35.37,1273.32,No,No,36,Yes,Electronic check,No,35.37,1273.32
1797,35,Male,Month-to-month,97.65,195.3,No,Fiber optic,2,Yes,Credit card (automatic),No,97.65,195.3
1798,28,Female,Month-to-month,41.16,2551.92,No,Fiber optic,62,Yes,Credit card (automatic),No,41.160000000000004,2551.92
1799,56,Female,Month-to-month,36.31,2323.84,Yes,No,64,No,Mailed check,No,36.31,2323.84
1800,40,Male,Two year,51.22,1485.38,No,Fiber optic,29,No,Mailed check,No,51.220000000000006,1485.38
